Date Time,Temp,SpCond,pH,Orp,Turbid+,ODOsat,ODO
M/D/Y HH:MM:SS,C,uS,,mV,NTU,%,mg/L
10/14/14 10:45,15.24,504,6.24,51.9,83.6,78.6,7.88
10/14/14 11:00,15.27,506,6.56,51,80.8,78.4,7.85
10/14/14 11:15,15.3,509,6.94,49.3,80,79.3,7.93
10/14/14 11:30,15.36,512,6.65,51.1,77,78.1,7.8
10/14/14 11:45,15.38,514,6.66,50.4,75.8,80.2,8.01
10/14/14 12:00,15.39,516,6.68,50.7,74.1,79.4,7.92
10/14/14 12:15,15.43,519,6.82,50,72,81.2,8.1
10/14/14 12:30,15.49,521,6.76,51.4,70.3,80.8,8.05
10/14/14 12:45,15.53,524,6.76,50.6,86.3,82.1,8.17
10/14/14 13:00,15.53,526,6.95,49.9,69.5,82.2,8.18
10/14/14 13:15,15.54,528,7.84,45.8,70.4,82.7,8.24
10/14/14 13:30,15.58,530,7.61,48.6,78,83.1,8.26
10/14/14 13:45,15.58,531,6.71,52.1,64,83.3,8.28
10/14/14 14:00,15.6,534,6.74,52.2,66.3,83.5,8.3
10/14/14 14:15,15.61,536,6.66,51.3,59.1,83.8,8.33
10/14/14 14:30,15.61,537,6.46,53.1,56.5,83.8,8.33
10/14/14 14:45,15.61,539,6.66,51.6,59.3,83.9,8.33
10/14/14 15:00,15.62,541,6.84,52.1,55.6,84,8.35
10/14/14 15:15,15.62,542,6.84,51.7,53.6,84.2,8.36
10/14/14 15:30,15.61,544,6.85,52.6,57.8,84.3,8.37
10/14/14 15:45,15.59,545,6.77,51.2,55.9,84.3,8.38
10/14/14 16:00,15.58,547,6.56,53.7,65,84.3,8.38
10/14/14 16:15,15.57,548,6.5,53.2,49.5,84.3,8.39
10/14/14 16:30,15.55,550,6.8,52.7,48.5,84.3,8.38
10/14/14 16:45,15.53,551,7.22,49.6,54,84.3,8.39
10/14/14 17:00,15.51,552,6.75,53.4,61.4,84.1,8.37
10/14/14 17:15,15.49,553,6.75,51.6,49.1,84,8.37
10/14/14 17:30,15.46,555,7.03,52.4,47.5,83.9,8.36
10/14/14 17:45,15.44,556,6.89,51.8,52.3,83.7,8.35
10/14/14 18:00,15.41,557,6.63,55.3,47.7,83.7,8.35
10/14/14 18:15,15.39,558,6.48,54.1,42.6,83.6,8.35
10/14/14 18:30,15.36,559,6.53,54.1,50.4,83.5,8.35
10/14/14 18:45,15.33,560,6.63,52.6,44.8,83.6,8.35
10/14/14 19:00,15.31,561,6.56,51,45.5,83.4,8.34
10/14/14 19:15,15.28,562,6.64,52.9,45.8,83.4,8.34
10/14/14 19:30,15.25,563,6.62,53.8,47.9,83.4,8.35
10/14/14 19:45,15.22,564,6.62,52.2,46,83.2,8.34
10/14/14 20:00,15.19,565,6.68,52.4,39.6,83.3,8.35
10/14/14 20:15,15.17,566,6.54,53,46.5,83.2,8.35
10/14/14 20:30,15.14,567,6.44,55.1,42.7,83.3,8.36
10/14/14 20:45,15.12,568,6.53,52.4,40.1,83.2,8.36
10/14/14 21:00,15.09,569,6.26,55.6,46.7,83.3,8.37
10/14/14 21:15,15.07,570,6.29,52.7,57.9,83.3,8.37
10/14/14 21:30,15.05,570,6.37,54.5,43.5,83.3,8.38
10/14/14 21:45,15.03,572,6.54,52.4,36.1,83.4,8.39
10/14/14 22:00,15.01,572,6.72,53.8,40.6,83.4,8.4
10/14/14 22:15,14.99,573,6.75,51.2,35.3,83.4,8.4
10/14/14 22:30,14.97,574,6.71,53.9,45.4,83.4,8.4
10/14/14 22:45,14.96,575,6.65,52.7,37.8,83.5,8.41
10/14/14 23:00,14.94,576,6.35,55.5,40.4,83.5,8.42
10/14/14 23:15,14.92,577,6.47,52.9,34.7,83.6,8.43
10/14/14 23:30,14.9,578,6.63,54.6,33,83.6,8.44
10/14/14 23:45,14.88,579,6.23,56.1,44.8,83.8,8.46
10/15/14 0:00,14.86,580,6.1,56.8,32.5,83.8,8.46
10/15/14 0:15,14.85,580,6.82,53.4,31.6,83.8,8.47
10/15/14 0:30,14.83,581,7.25,52.7,41.9,84,8.48
10/15/14 0:45,14.82,582,6.69,53.3,37,84.1,8.5
10/15/14 1:00,14.8,582,5.98,56.9,50.2,84.2,8.51
10/15/14 1:15,14.79,583,5.97,55.5,40.7,84.2,8.52
10/15/14 1:30,14.78,583,6.06,55.1,31.6,84.3,8.53
10/15/14 1:45,14.76,584,6.21,52.9,45,84.5,8.55
10/15/14 2:00,14.75,585,6.38,52.9,34.1,84.5,8.56
10/15/14 2:15,14.73,585,6.89,48.6,43.4,84.6,8.56
10/15/14 2:30,14.72,586,6.74,52.5,34.4,84.6,8.57
10/15/14 2:45,14.71,587,6.84,49.2,33,84.7,8.58
10/15/14 3:00,14.7,587,6.86,53,28.9,84.9,8.6
10/15/14 3:15,14.68,587,6.72,50,33.3,84.9,8.6
10/15/14 3:30,14.67,588,6.59,53.5,36.3,85,8.62
10/15/14 3:45,14.64,588,6.63,50.5,41,85,8.62
10/15/14 4:00,14.61,589,6.4,54.6,33.8,85.1,8.64
10/15/14 4:15,14.59,590,6.6,49.5,32.1,85.1,8.65
10/15/14 4:30,14.56,590,6.63,52.6,30.5,85.2,8.66
10/15/14 4:45,14.53,590,6.64,50.9,36.4,85.2,8.66
10/15/14 5:00,14.5,590,6.32,54.8,30,85.3,8.68
10/15/14 5:15,14.47,591,6.34,51.2,33.5,85.4,8.69
10/15/14 5:30,14.44,591,6.33,53.3,35.4,85.5,8.71
10/15/14 5:45,14.42,592,6.16,51.2,28.8,85.5,8.72
10/15/14 6:00,14.39,592,6.11,53.3,43.3,85.6,8.73
10/15/14 6:15,14.37,593,6.08,50.8,34.3,85.7,8.75
10/15/14 6:30,14.34,592,6.22,46.3,24.3,85.7,8.75
10/15/14 6:45,14.32,594,6.15,52.8,25.8,85.8,8.77
10/15/14 7:00,14.29,594,6.51,51.9,33,86,8.79
10/15/14 7:15,14.27,595,6.4,49.8,31.4,86.1,8.8
10/15/14 7:30,14.24,595,6.26,52.6,31.8,86.3,8.83
10/15/14 7:45,14.22,596,6.28,51,25.5,86.4,8.84
10/15/14 8:00,14.2,596,6.28,54.1,28.5,86.7,8.88
10/15/14 8:15,14.19,596,6.06,52.1,25,86.8,8.9
10/15/14 8:30,14.18,597,5.93,54.8,26,87.2,8.93
10/15/14 8:45,14.17,597,6.14,51.5,22.2,87.6,8.98
10/15/14 9:00,14.17,597,6.01,53.2,21.8,88,9.02
10/15/14 9:15,14.16,598,6.19,49.3,20.8,88.4,9.06
10/15/14 9:30,14.17,597,6.5,48,27.6,88.8,9.11
10/15/14 9:45,14.17,599,5.93,49,18,89.2,9.14
10/15/14 10:00,14.18,599,5.95,52.2,19.4,89.6,9.19
10/15/14 10:15,14.18,600,6.73,45.2,22.1,90,9.22
10/15/14 10:30,14.18,599,7.05,47.5,18.7,90.2,9.25
10/15/14 10:45,14.17,600,6.86,45.5,17,90.4,9.26
10/15/14 11:00,14.17,600,6.9,47.4,38.6,90.6,9.29
10/15/14 11:15,14.16,601,7.15,43.5,160.3,90.9,9.32
10/15/14 11:30,14.16,601,6.92,48.9,28.2,91.2,9.35
10/15/14 11:45,14.15,601,7.06,45.3,22,91.7,9.4
10/15/14 12:00,14.15,601,6.85,48.9,17.5,91.8,9.41
10/15/14 12:15,14.15,601,6.93,45.3,18.3,92.3,9.46
10/15/14 12:30,14.16,601,6.84,48.8,24.7,92.7,9.5
10/15/14 12:45,14.17,602,6.8,45.5,26.2,93,9.53
10/15/14 13:00,14.16,601,7.08,46.3,16.5,93,9.53
10/15/14 13:15,14.15,601,6.8,46.5,15.1,93.2,9.56
10/15/14 13:30,14.14,601,7.03,47.7,194.5,93.3,9.57
10/15/14 13:45,14.14,600,7.06,44.9,16.9,93.3,9.57
10/15/14 14:00,14.14,601,7,47.5,26.2,93.6,9.59
10/15/14 14:15,14.15,601,7.01,45.2,22.1,93.8,9.61
10/15/14 14:30,14.15,601,7.22,47.5,20.3,93.6,9.6
10/15/14 14:45,14.17,601,7.02,46.3,32.2,94,9.63
10/15/14 15:00,14.22,602,7.11,48.3,23.9,94.6,9.68
10/15/14 15:15,14.25,602,7.1,46.2,25.1,94.8,9.7
10/15/14 15:30,14.26,603,7.1,47.8,24.4,94.9,9.71
10/15/14 15:45,14.27,604,7.28,44.4,18.9,94.8,9.7
10/15/14 16:00,14.26,604,7.45,46,24.8,94.6,9.68
10/15/14 16:15,14.26,604,7.39,43,24.8,94.2,9.64
10/15/14 16:30,14.25,604,7.29,46.8,21.6,93.7,9.59
10/15/14 16:45,14.23,604,6.7,46,27.2,93.4,9.56
10/15/14 17:00,14.2,604,6.79,47.7,16.9,93,9.52
10/15/14 17:15,14.18,604,6.9,43.9,17.7,92.5,9.48
10/15/14 17:30,14.16,605,7.13,45.4,32.4,92.1,9.45
10/15/14 17:45,14.13,604,7.09,42.8,16.9,91.5,9.39
10/15/14 18:00,14.12,604,6.88,48,27.5,91.3,9.37
10/15/14 18:15,14.1,604,6.89,45.6,25.5,90.6,9.3
10/15/14 18:30,14.08,604,6.57,48,18,90.2,9.26
10/15/14 18:45,14.07,604,7.25,43.8,64.8,89.9,9.23
10/15/14 19:00,14.05,604,6.78,49,19.1,89.5,9.2
10/15/14 19:15,14.04,603,7.05,47.1,21.1,89.4,9.19
10/15/14 19:30,14.02,603,7.21,50.1,30.6,89.1,9.16
10/15/14 19:45,14.01,602,7.76,43.8,36.2,88.9,9.15
10/15/14 20:00,14,601,7.87,44.9,24.1,88.7,9.12
10/15/14 20:15,13.99,601,7.47,44.4,24.5,88.5,9.11
10/15/14 20:30,13.98,601,7.13,48.5,91.7,88.4,9.1
10/15/14 20:45,13.97,601,7.36,44.9,29.5,88.2,9.08
10/15/14 21:00,13.96,601,7.36,47.1,32,88,9.06
10/15/14 21:15,13.96,600,7.2,45,30,87.8,9.04
10/15/14 21:30,13.95,600,7.07,48.6,25.8,87.5,9.01
10/15/14 21:45,13.94,600,7.2,45,94.7,87.5,9.01
10/15/14 22:00,13.94,600,7.32,47.5,35.5,87.3,9
10/15/14 22:15,13.93,600,6.67,50.5,32.6,87.2,8.99
10/15/14 22:30,13.93,600,6.85,50.8,28.7,87.2,8.98
10/15/14 22:45,13.92,599,7.06,48,33.1,87.1,8.98
10/15/14 23:00,13.91,600,6.94,51.8,106.8,87,8.97
10/15/14 23:15,13.9,600,7.19,48.5,35.1,87,8.98
10/15/14 23:30,13.89,600,7.04,50.4,32.1,87,8.97
10/15/14 23:45,13.89,600,7.23,47.9,33.5,87,8.97
10/16/14 0:00,13.88,599,6.72,51,39.2,87,8.97
10/16/14 0:15,13.88,600,7.2,48.1,28,86.9,8.97
10/16/14 0:30,13.87,600,7.34,48.9,28.6,87,8.98
10/16/14 0:45,13.87,600,7.07,48.6,29.5,87.1,8.98
10/16/14 1:00,13.87,600,7.42,48,33.5,87,8.98
10/16/14 1:15,13.86,601,7.26,46.8,32.7,87,8.98
10/16/14 1:30,13.86,601,7.31,48.5,31.1,87.1,8.99
10/16/14 1:45,13.86,602,6.84,49.5,27.1,87.2,9
10/16/14 2:00,13.85,602,7.26,50.1,24.1,87.3,9.01
10/16/14 2:15,13.85,603,7.29,46.9,25.8,87.3,9.01
10/16/14 2:30,13.85,602,7.19,50,27.5,87.3,9.01
10/16/14 2:45,13.84,603,7.43,46.6,32.8,87.3,9.02
10/16/14 3:00,13.83,604,7.35,49.1,26,87.4,9.02
10/16/14 3:15,13.83,604,7.37,47.4,30.8,87.3,9.02
10/16/14 3:30,13.83,605,7.51,49,26.6,87.5,9.03
10/16/14 3:45,13.83,606,8.63,34.3,30.9,87.5,9.04
10/16/14 4:00,13.83,606,8.7,36.3,22.8,87.5,9.04
10/16/14 4:15,13.83,605,8.6,35.3,27.7,87.5,9.03
10/16/14 4:30,13.83,605,8.21,43.8,32,87.5,9.04
10/16/14 4:45,13.82,605,8.55,42.8,30.1,87.5,9.03
10/16/14 5:00,13.82,605,8.55,45.1,27.2,87.5,9.04
10/16/14 5:15,13.82,604,7.95,46.8,34.6,87.6,9.05
10/16/14 5:30,13.82,604,8.3,46.5,23.8,87.6,9.05
10/16/14 5:45,13.81,605,8.35,45.9,28.4,87.6,9.05
10/16/14 6:00,13.81,605,8.39,48.3,23.7,87.6,9.05
10/16/14 6:15,13.81,605,8.34,46.6,29.1,87.6,9.05
10/16/14 6:30,13.81,605,8.38,48.2,25.7,87.7,9.06
10/16/14 6:45,13.81,606,8.35,46.6,22,87.9,9.09
10/16/14 7:00,13.81,606,8.41,48.6,22.1,87.9,9.08
10/16/14 7:15,13.82,606,8.44,47.1,31.4,88.2,9.11
10/16/14 7:30,13.84,606,8.52,48.1,23.1,88.6,9.14
10/16/14 7:45,13.87,608,8.61,47,19.1,88.9,9.17
10/16/14 8:00,13.88,608,7.54,53.2,17.7,89.3,9.21
10/16/14 8:15,13.9,609,7.82,50.1,23.8,89.5,9.22
10/16/14 8:30,13.93,609,8.02,49.3,23.1,90,9.27
10/16/14 8:45,13.96,609,7.94,50.1,19.8,90.6,9.33
10/16/14 9:00,13.99,609,8.64,47.6,16.7,90.9,9.35
10/16/14 9:15,14.02,609,8.14,48.7,18.6,91.5,9.41
10/16/14 9:30,14.04,609,8.73,48,17.7,92,9.45
10/16/14 9:45,14.06,610,7.96,50.4,21.7,92.4,9.49
10/16/14 10:00,14.09,610,8.64,48.3,26,92.7,9.52
10/16/14 10:15,14.12,611,8.59,47.9,26.8,93.1,9.55
10/16/14 10:30,14.15,611,8.6,49.6,17,93.5,9.59
10/16/14 10:45,14.17,612,8.43,48.8,18.8,93.9,9.62
10/16/14 11:00,14.2,612,8.74,49.2,19.7,94.2,9.64
10/16/14 11:15,14.24,612,8.76,48.2,33.3,94.7,9.69
10/16/14 11:30,14.27,612,8.54,49.9,14.4,95.1,9.72
10/16/14 11:45,14.31,613,7.65,52.6,18.5,95.7,9.78
10/16/14 12:00,14.34,613,7.74,53.4,37.2,95.9,9.79
10/16/14 12:15,14.38,613,7.83,51,17.1,96.1,9.81
10/16/14 12:30,14.41,614,7.71,54.1,18.2,96.6,9.85
10/16/14 12:45,14.45,614,7.75,53.5,28,96.9,9.87
10/16/14 13:00,14.49,615,8.53,50.5,87.4,97.4,9.91
10/16/14 13:15,14.53,615,8.29,51.2,27.8,97.5,9.92
10/16/14 13:30,14.6,615,8.47,51.5,17.1,98.1,9.96
10/16/14 13:45,14.63,616,8.47,50.4,19,98.2,9.97
10/16/14 14:00,14.68,616,8.2,51.9,13.8,98.6,9.99
10/16/14 14:15,14.76,617,8.36,50.6,24.1,99,10.02
10/16/14 14:30,14.81,617,8.36,51.9,54.8,99.3,10.04
10/16/14 14:45,14.87,617,8.33,51.2,17.2,99.5,10.05
10/16/14 15:00,14.9,618,8.32,52.9,16.2,99.5,10.03
10/16/14 15:15,14.93,618,8.31,52.2,16.2,99.2,10
10/16/14 15:30,14.96,618,8.29,53.4,16.9,99,9.98
10/16/14 15:45,14.99,618,8.26,52.4,24.2,99,9.97
10/16/14 16:00,14.99,619,8.15,53.8,50.4,98.5,9.91
10/16/14 16:15,14.97,619,7.65,55.5,12.6,98.1,9.88
10/16/14 16:30,14.96,618,8.2,53.8,13.2,97.6,9.84
10/16/14 16:45,14.92,620,8.24,52.2,19.7,97.1,9.79
10/16/14 17:00,14.88,620,8.3,54,12.8,96.3,9.72
10/16/14 17:15,14.85,620,8.21,52.7,25.6,95.8,9.68
10/16/14 17:30,14.8,620,8.27,54.4,18.3,95,9.61
10/16/14 17:45,14.75,620,8.24,53.1,23.8,94.3,9.55
10/16/14 18:00,14.71,620,8.23,53.8,17.3,93.8,9.5
10/16/14 18:15,14.67,620,8.17,52.4,15.4,93.4,9.47
10/16/14 18:30,14.64,620,8.16,54.4,29.5,92.8,9.41
10/16/14 18:45,14.6,620,7.38,55.7,14.2,92.3,9.37
10/16/14 19:00,14.56,621,7.43,57.1,17.1,92,9.35
10/16/14 19:15,14.52,621,7.48,54.5,49.3,91.6,9.32
10/16/14 19:30,14.49,621,7.46,55.8,24.2,91.2,9.29
10/16/14 19:45,14.45,621,7.41,55.2,134.4,90.9,9.26
10/16/14 20:00,14.42,622,7.41,56.6,15.7,90.7,9.25
10/16/14 20:15,14.39,622,7.43,53.8,15.1,90.6,9.24
10/16/14 20:30,14.36,622,7.45,55.7,27.3,90.3,9.21
10/16/14 20:45,14.32,622,7.55,54.7,25,90.2,9.21
10/16/14 21:00,14.29,623,7.44,56.3,18.4,90,9.2
10/16/14 21:15,14.26,623,7.43,55,19.4,89.9,9.2
10/16/14 21:30,14.23,623,7.49,56.1,22.9,89.7,9.18
10/16/14 21:45,14.19,623,7.59,52.9,27.1,89.7,9.19
10/16/14 22:00,14.16,623,7.04,56.9,15.6,89.7,9.19
10/16/14 22:15,14.13,624,7.63,50.8,155.7,89.5,9.19
10/16/14 22:30,14.09,624,7.5,54.4,18.9,89.5,9.19
10/16/14 22:45,14.05,624,7.58,51.9,16.7,89.5,9.19
10/16/14 23:00,14.03,624,7.51,54.9,21.9,89.4,9.19
10/16/14 23:15,14,624,7.71,52.1,18.5,89.4,9.19
10/16/14 23:30,13.96,624,7.68,54.7,22.2,89.4,9.2
10/16/14 23:45,13.93,624,7.68,52.8,38.2,89.3,9.2
10/17/14 0:00,13.89,625,7.74,53.4,15.6,89.3,9.21
10/17/14 0:15,13.86,625,7.69,51.6,15.9,89.3,9.21
10/17/14 0:30,13.83,625,7.64,53.2,21.3,89.3,9.22
10/17/14 0:45,13.8,625,7.72,51.3,15,89.3,9.23
10/17/14 1:00,13.76,625,7.74,51.9,20.8,89.4,9.24
10/17/14 1:15,13.73,626,7.72,49.5,15.1,89.4,9.25
10/17/14 1:30,13.7,626,7.7,52.2,21.4,89.4,9.26
10/17/14 1:45,13.67,626,7.67,49.3,21.6,89.5,9.27
10/17/14 2:00,13.65,626,7.7,51.7,26.3,89.5,9.27
10/17/14 2:15,13.62,626,7.69,48,35.2,89.5,9.28
10/17/14 2:30,13.59,626,7.61,51.9,16.8,89.6,9.3
10/17/14 2:45,13.57,627,7.5,49.9,22.5,89.6,9.3
10/17/14 3:00,13.54,627,7.45,53.3,23.7,89.5,9.3
10/17/14 3:15,13.51,627,7.55,49.4,20.2,89.6,9.32
10/17/14 3:30,13.49,626,7.6,51.1,17.9,89.6,9.32
10/17/14 3:45,13.46,627,7.57,49.4,117,89.6,9.33
10/17/14 4:00,13.43,627,7.58,50.9,16.3,89.7,9.34
10/17/14 4:15,13.4,627,7.63,48.2,14,89.7,9.35
10/17/14 4:30,13.37,627,7.52,50,18,89.8,9.36
10/17/14 4:45,13.34,627,7.69,47.4,15.8,89.8,9.37
10/17/14 5:00,13.31,628,7.7,47.8,18.4,89.7,9.37
10/17/14 5:15,13.28,629,7.71,45.6,16.1,89.9,9.4
10/17/14 5:30,13.26,629,7.75,48.5,14.8,89.7,9.38
10/17/14 5:45,13.23,628,7.45,47.7,16.2,90,9.42
10/17/14 6:00,13.2,628,7.76,48.5,18.1,89.5,9.37
10/17/14 6:15,13.17,628,7.8,36.2,15,90.1,9.44
10/17/14 6:30,13.15,628,7.82,44,18,89.7,9.4
10/17/14 6:45,13.13,628,7.76,45.2,16.2,90.4,9.48
10/17/14 7:00,13.11,628,7.06,50.8,163.8,90.1,9.45
10/17/14 7:15,13.11,629,7.1,49.1,12.6,91.2,9.57
10/17/14 7:30,13.12,630,7.11,50.6,19.1,91.1,9.56
10/17/14 7:45,13.13,631,6.98,49.8,20.4,92.4,9.69
10/17/14 8:00,13.15,630,7.02,50.2,13.1,92.3,9.68
10/17/14 8:15,13.16,630,6.99,49.9,11.2,93.5,9.8
10/17/14 8:30,13.21,630,7.04,50.2,23.8,93.8,9.82
10/17/14 8:45,13.27,629,7.15,48,29.3,93.8,9.8
10/17/14 9:00,13.35,629,7.24,47.6,26.2,93.9,9.8
10/17/14 9:15,13.41,629,7.03,47.4,38.3,95.4,9.95
10/17/14 9:30,13.5,629,7.03,48.8,26.7,96.2,10
10/17/14 9:45,13.6,629,7.92,41.9,31.3,97.1,10.08
10/17/14 10:00,13.67,630,7.93,47.2,39.9,96.9,10.04
10/17/14 10:15,13.72,629,7.91,46.1,32.1,99,10.25
10/17/14 10:30,13.83,630,7.93,48.3,59,97.1,10.02
10/17/14 10:45,13.92,630,7.93,47.5,89.3,96.6,9.96
10/17/14 11:00,13.96,629,7.38,51.7,79.3,96.4,9.93
10/17/14 11:15,14.03,629,7.6,49.6,59.6,97.9,10.06
10/17/14 11:30,14.08,630,7.91,48.7,65.8,97.7,10.03
10/17/14 11:45,14.14,630,7.89,48.5,105.5,98.3,10.08
10/17/14 12:00,14.17,630,7.87,49.6,280.5,97.9,10.04
10/17/14 12:15,14.2,630,7.9,47.9,40.7,100.3,10.28
10/17/14 12:30,14.21,630,7.92,49.4,39.4,101.3,10.37
10/17/14 12:45,14.21,630,7.93,48.2,31.4,102.1,10.45
10/17/14 13:00,14.23,630,7.92,50.2,16.1,102.2,10.46
10/17/14 13:15,14.26,630,7.93,48.8,75.7,102.6,10.49
10/17/14 13:30,14.25,630,7.91,51.2,20.4,101.6,10.4
10/17/14 13:45,14.23,630,8.04,49.4,28.5,101.4,10.38
10/17/14 14:00,14.22,630,8.08,51.5,18.9,101.6,10.4
10/17/14 14:15,14.2,630,8.15,49.2,116.6,99.4,10.19
10/17/14 14:30,14.18,630,8.19,50.6,467.4,98.2,10.06
10/17/14 14:45,14.17,630,8.07,48.8,165.9,98,10.04
10/17/14 15:00,14.17,631,8.2,50.5,88.7,98.4,10.08
10/17/14 15:15,14.15,630,8.15,49.5,79.9,98.2,10.07
10/17/14 15:30,14.13,630,8.1,49.5,140.3,97.8,10.03
10/17/14 15:45,14.12,630,8.22,48.2,176.8,97.2,9.97
10/17/14 16:00,14.1,630,8.23,50.4,149.1,97.3,9.98
10/17/14 16:15,14.09,630,8.25,49.1,76.3,97.2,9.98
10/17/14 16:30,14.08,631,8.29,50.7,57,97,9.96
10/17/14 16:45,14.06,630,8.26,49.4,41.5,96.8,9.95
10/17/14 17:00,14.05,631,8.15,50.5,118.4,96.6,9.93
10/17/14 17:15,14.03,631,8.31,40.3,25,96.3,9.9
10/17/14 17:30,14.01,631,8.03,58.2,25.8,96.1,9.88
10/17/14 17:45,13.99,631,8.25,44.6,24.4,95.6,9.84
10/17/14 18:00,13.98,631,8.1,58.7,162.5,95.1,9.79
10/17/14 18:15,13.96,631,7.89,59.4,233,94.9,9.77
10/17/14 18:30,13.95,632,8.28,62.9,22.2,94.5,9.73
10/17/14 18:45,13.94,632,8.24,66.5,325.6,94.2,9.7
10/17/14 19:00,13.91,632,8.24,64.3,45.2,93.9,9.68
10/17/14 19:15,13.88,632,8.26,54.1,22.6,93.7,9.67
10/17/14 19:30,13.85,632,8.22,57.3,24.2,93.6,9.66
10/17/14 19:45,13.81,632,8.25,47,21.1,93.3,9.64
10/17/14 20:00,13.78,632,8.27,65.9,26,93.2,9.63
10/17/14 20:15,13.74,632,8.27,52.2,20.2,93,9.62
10/17/14 20:30,13.71,633,8.27,56.8,20.8,92.9,9.62
10/17/14 20:45,13.67,633,8.18,41.4,21.1,92.9,9.62
10/17/14 21:00,13.64,633,8.09,45.8,21.3,92.9,9.63
10/17/14 21:15,13.61,633,8.25,41.4,24.7,92.7,9.62
10/17/14 21:30,13.58,633,8.2,44,21.4,92.7,9.62
10/17/14 21:45,13.56,633,8.24,33.6,36.4,92.7,9.63
10/17/14 22:00,13.54,633,8.14,33.8,20.6,92.7,9.63
10/17/14 22:15,13.51,634,8.24,34.2,27.3,92.6,9.63
10/17/14 22:30,13.49,633,8.2,44.9,18.9,92.7,9.64
10/17/14 22:45,13.46,634,8.21,35.1,19.7,92.8,9.66
10/17/14 23:00,13.44,634,8.16,37.4,26.3,92.7,9.65
10/17/14 23:15,13.41,634,8.06,33,23.6,92.7,9.66
10/17/14 23:30,13.39,634,7.96,45.4,18.6,92.7,9.66
10/17/14 23:45,13.37,634,8.21,37,19.3,92.7,9.67
10/18/14 0:00,13.35,634,8.27,47.5,18.3,92.7,9.67
10/18/14 0:15,13.33,634,8.29,32.5,22.7,92.8,9.68
10/18/14 0:30,13.32,634,8.24,47.4,17.7,92.7,9.68
10/18/14 0:45,13.3,634,8.28,46.3,28.3,92.8,9.69
10/18/14 1:00,13.29,635,8.31,67.3,29.2,92.8,9.7
10/18/14 1:15,13.26,634,8.27,56.8,21.6,92.8,9.7
10/18/14 1:30,13.24,635,8.33,59.6,18.1,92.8,9.71
10/18/14 1:45,13.23,635,8.25,57.1,19.3,92.9,9.72
10/18/14 2:00,13.22,635,8.32,60.6,25.8,93,9.73
10/18/14 2:15,13.2,635,8.33,54.1,20,92.9,9.73
10/18/14 2:30,13.18,635,7.95,67.4,22.4,93,9.74
10/18/14 2:45,13.16,635,7.42,63.8,17.7,93,9.74
10/18/14 3:00,13.13,635,7.44,72.1,70.2,93.1,9.76
10/18/14 3:15,13.1,635,8.32,66,22.2,93,9.76
10/18/14 3:30,13.07,635,8.3,66.2,18.4,93,9.77
10/18/14 3:45,13.03,635,8.31,67.6,41.6,93.1,9.78
10/18/14 4:00,13,635,8.28,73.2,59.5,93.2,9.8
10/18/14 4:15,12.96,635,8.26,67.4,17.3,93.2,9.81
10/18/14 4:30,12.92,635,8.09,72.6,17.6,93.3,9.83
10/18/14 4:45,12.88,635,8.07,67.6,19,93.4,9.85
10/18/14 5:00,12.84,636,8.03,73.2,21.1,93.4,9.86
10/18/14 5:15,12.8,637,8.02,64,17.1,93.4,9.87
10/18/14 5:30,12.77,637,8.15,61.5,23,93.5,9.89
10/18/14 5:45,12.73,637,8.13,56.5,15.2,93.6,9.9
10/18/14 6:00,12.7,637,7.85,61.1,14.8,93.7,9.92
10/18/14 6:15,12.66,636,7,56.7,25.4,93.7,9.93
10/18/14 6:30,12.63,636,7.01,65.9,19.7,93.8,9.95
10/18/14 6:45,12.6,636,7.12,58.5,43.5,94,9.97
10/18/14 7:00,12.58,636,7.46,60.9,21.2,94.3,10.01
10/18/14 7:15,12.57,636,8.1,54.2,22.4,94.7,10.06
10/18/14 7:30,12.57,636,8.15,57.9,26.2,95.2,10.11
10/18/14 7:45,12.57,636,8.07,53.4,17.6,95.6,10.16
10/18/14 8:00,12.57,636,8.03,58.8,21.1,96.2,10.22
10/18/14 8:15,12.58,636,7.92,54.6,18.2,96.6,10.25
10/18/14 8:30,12.61,636,7.93,57.7,18.3,97.2,10.31
10/18/14 8:45,12.63,636,8.1,55.4,16,97.6,10.35
10/18/14 9:00,12.66,635,8.18,58.2,10.5,98,10.39
10/18/14 9:15,12.68,636,8.21,53.2,10.2,98.4,10.42
10/18/14 9:30,12.71,636,8.07,59.4,10,98.7,10.45
10/18/14 9:45,12.73,636,8.12,60.3,10,99.2,10.49
10/18/14 10:00,12.75,637,8.09,68.2,9.5,99.9,10.56
10/18/14 10:15,12.79,636,8.09,64.4,9.2,100.5,10.62
10/18/14 10:30,12.87,636,8.14,70.4,9.2,101.7,10.72
10/18/14 10:45,12.92,637,8.13,64.8,9.2,102.4,10.79
10/18/14 11:00,12.96,637,7.6,73.5,9,102.7,10.82
10/18/14 11:15,12.98,637,7.17,70.6,8.6,103.4,10.88
10/18/14 11:30,13.07,637,7.49,74.1,8.7,104.2,10.94
10/18/14 11:45,13.12,637,7.21,71.8,8.8,104.6,10.98
10/18/14 12:00,13.17,637,7.63,75,8.6,104.7,10.97
10/18/14 12:15,13.19,638,7.7,72.4,9.8,104.6,10.96
10/18/14 12:30,13.2,638,7.78,77.3,9.2,104.5,10.94
10/18/14 12:45,13.2,638,7.77,72.6,9,104.5,10.94
10/18/14 13:00,13.19,638,7.79,77.3,8.9,104.2,10.91
